STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TAVG,
USC00049122,"UKIAH, CA US",5/23/1995,0,0,0,81,34,57.5,
USC00049122,"UKIAH, CA US",5/22/1995,0,0,0,72,46,59,
USC00049122,"UKIAH, CA US",5/21/1995,0,0,0,68,40,54,
USC00049122,"UKIAH, CA US",5/20/1995,0,0,0,79,50,64.5,
USC00049122,"UKIAH, CA US",5/19/1995,0,0,0,84,41,62.5,
USC00049122,"UKIAH, CA US",5/18/1995,0,0,0,81,37,59,
USC00049122,"UKIAH, CA US",5/17/1995,0,0,0,76,44,60,
USC00049122,"UKIAH, CA US",5/16/1995,0,0,0,70,42,56,
USC00049122,"UKIAH, CA US",5/15/1995,0.48,0,0,59,42,50.5,
USC00049122,"UKIAH, CA US",5/14/1995,0.18,0,0,68,43,55.5,
USC00049122,"UKIAH, CA US",5/13/1995,0.46,0,0,65,46,55.5,
USC00049122,"UKIAH, CA US",5/12/1995,0.45,0,0,63,36,49.5,
USC00049122,"UKIAH, CA US",5/11/1995,0,0,0,65,40,52.5,
USC00049122,"UKIAH, CA US",5/10/1995,0,0,0,68,42,55,
USC00049122,"UKIAH, CA US",5/9/1995,0.11,0,0,65,43,54,
USC00049122,"UKIAH, CA US",5/8/1995,0,0,0,70,38,54,
USC00049122,"UKIAH, CA US",5/7/1995,0,0,0,71,43,57,
USC00049122,"UKIAH, CA US",5/6/1995,0,0,0,66,42,54,
USC00049122,"UKIAH, CA US",5/5/1995,0,0,0,59,45,52,
USC00049122,"UKIAH, CA US",5/4/1995,0,0,0,66,37,51.5,
USC00049122,"UKIAH, CA US",5/3/1995,0,0,0,68,42,55,
USC00049122,"UKIAH, CA US",5/2/1995,0,0,0,66,49,57.5,
USC00049122,"UKIAH, CA US",5/1/1995,1,0,0,65,54,59.5,
USC00049122,"UKIAH, CA US",4/30/1995,0,0,0,66,35,50.5,
USC00049122,"UKIAH, CA US",4/29/1995,0.47,0,0,64,43,53.5,
USC00049122,"UKIAH, CA US",4/28/1995,0.22,0,0,64,38,51,
USC00049122,"UKIAH, CA US",4/27/1995,0.43,0,0,64,38,51,
USC00049122,"UKIAH, CA US",4/26/1995,0,0,0,70,44,57,
USC00049122,"UKIAH, CA US",4/25/1995,0,0,0,76,40,58,
USC00049122,"UKIAH, CA US",4/24/1995,0,0,0,84,45,64.5,
USC00049122,"UKIAH, CA US",4/23/1995,0,0,0,84,45,64.5,
USC00049122,"UKIAH, CA US",4/22/1995,0,0,0,79,37,58,
USC00049122,"UKIAH, CA US",4/21/1995,0,0,0,71,33,52,
USC00049122,"UKIAH, CA US",4/20/1995,0.19,0,0,58,43,50.5,
USC00049122,"UKIAH, CA US",4/19/1995,0,0,0,61,37,49,
USC00049122,"UKIAH, CA US",4/18/1995,0.06,0,0,59,36,47.5,
USC00049122,"UKIAH, CA US",4/17/1995,0.13,0,0,60,44,52,
USC00049122,"UKIAH, CA US",4/16/1995,0,0,0,65,35,50,
USC00049122,"UKIAH, CA US",4/15/1995,0.3,0,0,63,35,49,
USC00049122,"UKIAH, CA US",4/14/1995,0.03,0,0,64,36,50,
USC00049122,"UKIAH, CA US",4/13/1995,0.03,0,0,64,44,54,
USC00049122,"UKIAH, CA US",4/12/1995,0.85,0,0,64,45,54.5,
USC00049122,"UKIAH, CA US",4/11/1995,0,0,0,72,45,58.5,
USC00049122,"UKIAH, CA US",4/10/1995,0,0,0,70,37,53.5,
USC00049122,"UKIAH, CA US",4/9/1995,0,0,0,62,34,48,
USC00049122,"UKIAH, CA US",4/8/1995,0.52,0,0,55,39,47,
USC00049122,"UKIAH, CA US",4/7/1995,0.61,0,0,60,51,55.5,
USC00049122,"UKIAH, CA US",4/6/1995,0.76,0,0,65,54,59.5,
USC00049122,"UKIAH, CA US",4/5/1995,0,0,0,71,46,58.5,
USC00049122,"UKIAH, CA US",4/4/1995,0,0,0,76,40,58,
USC00049122,"UKIAH, CA US",4/3/1995,0,0,0,81,37,59,
USC00049122,"UKIAH, CA US",4/2/1995,0,0,0,77,37,57,
USC00049122,"UKIAH, CA US",4/1/1995,0,0,0,63,49,56,
USC00049122,"UKIAH, CA US",3/31/1995,0,0,0,66,38,52,
USC00049122,"UKIAH, CA US",3/30/1995,0,0,0,73,37,55,
USC00049122,"UKIAH, CA US",3/29/1995,0,0,0,73,36,54.5,
USC00049122,"UKIAH, CA US",3/28/1995,0,0,0,74,35,54.5,
USC00049122,"UKIAH, CA US",3/27/1995,0,0,0,70,34,52,
USC00049122,"UKIAH, CA US",3/26/1995,0,0,0,65,32,48.5,
USC00049122,"UKIAH, CA US",3/25/1995,0,0,0,64,32,48,
USC00049122,"UKIAH, CA US",3/24/1995,0,0,0,55,25,40,
USC00049122,"UKIAH, CA US",3/23/1995,0.99,0,0,45,34,39.5,
USC00049122,"UKIAH, CA US",3/22/1995,1.31,0,0,47,33,40,
USC00049122,"UKIAH, CA US",3/21/1995,0.41,0,0,55,36,45.5,
USC00049122,"UKIAH, CA US",3/20/1995,1.73,0,0,55,32,43.5,
USC00049122,"UKIAH, CA US",3/19/1995,0.05,0,0,57,36,46.5,
USC00049122,"UKIAH, CA US",3/18/1995,0.65,0,0,65,39,52,
USC00049122,"UKIAH, CA US",3/17/1995,0,0,0,70,45,57.5,
USC00049122,"UKIAH, CA US",3/16/1995,0,0,0,67,41,54,
USC00049122,"UKIAH, CA US",3/15/1995,0,0,0,63,39,51,
USC00049122,"UKIAH, CA US",3/14/1995,2.05,0,0,58,52,55,
USC00049122,"UKIAH, CA US",3/13/1995,1.35,0,0,58,45,51.5,
USC00049122,"UKIAH, CA US",3/12/1995,0.04,0,0,58,44,51,
USC00049122,"UKIAH, CA US",3/11/1995,1.38,0,0,54,49,51.5,
USC00049122,"UKIAH, CA US",3/10/1995,1.81,0,0,62,50,56,
USC00049122,"UKIAH, CA US",3/9/1995,5.74,0,0,62,54,58,
USC00049122,"UKIAH, CA US",3/8/1995,0.82,0,0,57,47,52,
USC00049122,"UKIAH, CA US",3/7/1995,0,0,0,62,34,48,
USC00049122,"UKIAH, CA US",3/6/1995,0,0,0,64,32,48,
USC00049122,"UKIAH, CA US",3/5/1995,0,0,0,57,24,40.5,
USC00049122,"UKIAH, CA US",3/4/1995,0.03,0,0,54,39,46.5,
USC00049122,"UKIAH, CA US",3/3/1995,0.03,0,0,54,31,42.5,
USC00049122,"UKIAH, CA US",3/2/1995,0.1,0,0,58,40,49,
USC00049122,"UKIAH, CA US",3/1/1995,0.15,0,0,60,46,53,
USC00049122,"UKIAH, CA US",2/28/1995,0,0,0,63,51,57,
USC00049122,"UKIAH, CA US",2/27/1995,0,0,0,64,49,56.5,
USC00049122,"UKIAH, CA US",2/26/1995,0,0,0,63,49,56,
USC00049122,"UKIAH, CA US",2/25/1995,0,0,0,71,39,55,
USC00049122,"UKIAH, CA US",2/24/1995,0,0,0,69,49,59,
USC00049122,"UKIAH, CA US",2/23/1995,0,0,0,66,47,56.5,
USC00049122,"UKIAH, CA US",2/22/1995,0,0,0,78,42,60,
USC00049122,"UKIAH, CA US",2/21/1995,0,0,0,79,42,60.5,
USC00049122,"UKIAH, CA US",2/20/1995,0,0,0,77,35,56,
USC00049122,"UKIAH, CA US",2/19/1995,0,0,0,75,40,57.5,
USC00049122,"UKIAH, CA US",2/17/1995,0.03,0,0,55,36,45.5,
USC00049122,"UKIAH, CA US",2/16/1995,0,0,0,55,32,43.5,
USC00049122,"UKIAH, CA US",2/15/1995,0,0,0,57,28,42.5,
USC00049122,"UKIAH, CA US",2/14/1995,0,0,0,52,30,41,
USC00049122,"UKIAH, CA US",2/13/1995,0,0,0,47,44,45.5,
USC00049122,"UKIAH, CA US",2/12/1995,0,0,0,55,42,48.5,
USC00049122,"UKIAH, CA US",2/11/1995,0,0,0,54,43,48.5,
USC00049122,"UKIAH, CA US",2/10/1995,0,0,0,67,37,52,
USC00049122,"UKIAH, CA US",2/9/1995,0,0,0,68,38,53,
USC00049122,"UKIAH, CA US",2/8/1995,0.1,0,0,61,49,55,
USC00049122,"UKIAH, CA US",2/7/1995,0,0,0,62,47,54.5,
USC00049122,"UKIAH, CA US",2/6/1995,0,0,0,57,46,51.5,
USC00049122,"UKIAH, CA US",2/5/1995,0,0,0,59,47,53,
USC00049122,"UKIAH, CA US",2/4/1995,0,0,0,71,42,56.5,
USC00049122,"UKIAH, CA US",2/3/1995,0,0,0,73,37,55,
USC00049122,"UKIAH, CA US",2/2/1995,0,0,0,69,41,55,
USC00049122,"UKIAH, CA US",2/1/1995,0.23,0,0,66,54,60,
USC00049122,"UKIAH, CA US",1/31/1995,0.01,0,0,65,55,60,
USC00049122,"UKIAH, CA US",1/30/1995,1.44,0,0,59,53,56,
USC00049122,"UKIAH, CA US",1/29/1995,0,0,0,60,51,55.5,
USC00049122,"UKIAH, CA US",1/28/1995,0.42,0,0,58,50,54,
USC00049122,"UKIAH, CA US",1/27/1995,0.52,0,0,52,34,43,
USC00049122,"UKIAH, CA US",1/26/1995,1.02,0,0,54,41,47.5,
USC00049122,"UKIAH, CA US",1/25/1995,0.1,0,0,54,38,46,
USC00049122,"UKIAH, CA US",1/24/1995,1.05,0,0,53,45,49,
USC00049122,"UKIAH, CA US",1/23/1995,0.82,0,0,51,47,49,
USC00049122,"UKIAH, CA US",1/22/1995,0.84,0,0,51,45,48,
USC00049122,"UKIAH, CA US",1/21/1995,0.04,0,0,51,45,48,
USC00049122,"UKIAH, CA US",1/20/1995,0.1,0,0,52,40,46,
USC00049122,"UKIAH, CA US",1/19/1995,0,0,0,60,34,47,
USC00049122,"UKIAH, CA US",1/18/1995,0,0,0,49,43,46,
USC00049122,"UKIAH, CA US",1/17/1995,0,0,0,49,31,40,
USC00049122,"UKIAH, CA US",1/16/1995,0.08,0,0,50,39,44.5,
USC00049122,"UKIAH, CA US",1/15/1995,0.35,0,0,49,43,46,
USC00049122,"UKIAH, CA US",1/14/1995,0.7,0,0,57,48,52.5,
USC00049122,"UKIAH, CA US",1/13/1995,2.05,0,0,59,51,55,
USC00049122,"UKIAH, CA US",1/12/1995,0.74,0,0,56,50,53,
USC00049122,"UKIAH, CA US",1/11/1995,1.1,0,0,55,47,51,
USC00049122,"UKIAH, CA US",1/10/1995,0.9,0,0,57,51,54,
USC00049122,"UKIAH, CA US",1/9/1995,3.38,0,0,55,53,54,
USC00049122,"UKIAH, CA US",1/8/1995,4.34,0,0,54,51,52.5,
USC00049122,"UKIAH, CA US",1/7/1995,2,0,0,53,46,49.5,
USC00049122,"UKIAH, CA US",1/6/1995,0.65,0,0,52,42,47,
USC00049122,"UKIAH, CA US",1/5/1995,0.66,0,0,52,43,47.5,
USC00049122,"UKIAH, CA US",1/4/1995,0.43,0,0,53,44,48.5,
USC00049122,"UKIAH, CA US",1/3/1995,1,0,0,47,44,45.5,
USC00049122,"UKIAH, CA US",1/2/1995,0,0,0,53,40,46.5,
USC00049122,"UKIAH, CA US",1/1/1995,0.02,0,0,49,43,46,
USC00049122,"UKIAH, CA US",12/30/1994,0,0,0,53,27,40,
USC00049122,"UKIAH, CA US",12/29/1994,0,0,0,54,30,42,
USC00049122,"UKIAH, CA US",12/28/1994,0.51,0,0,54,36,45,
USC00049122,"UKIAH, CA US",12/27/1994,0,0,0,53,47,50,
USC00049122,"UKIAH, CA US",12/26/1994,0,0,0,59,32,45.5,
USC00049122,"UKIAH, CA US",12/25/1994,0,0,0,59,38,48.5,
USC00049122,"UKIAH, CA US",12/24/1994,0.54,0,0,52,44,48,
USC00049122,"UKIAH, CA US",12/23/1994,0,0,0,58,31,44.5,
USC00049122,"UKIAH, CA US",12/22/1994,0,0,0,61,32,46.5,
USC00049122,"UKIAH, CA US",12/21/1994,0,0,0,60,32,46,
USC00049122,"UKIAH, CA US",12/20/1994,0,0,0,49,38,43.5,
USC00049122,"UKIAH, CA US",12/19/1994,0,0,0,55,36,45.5,
USC00049122,"UKIAH, CA US",12/18/1994,0.02,0,0,55,41,48,
USC00049122,"UKIAH, CA US",12/17/1994,0.01,0,0,49,43,46,
USC00049122,"UKIAH, CA US",12/16/1994,0,0,0,49,43,46,
USC00049122,"UKIAH, CA US",12/15/1994,0.4,0,0,47,37,42,
USC00049122,"UKIAH, CA US",12/14/1994,0.45,0,0,47,43,45,
USC00049122,"UKIAH, CA US",12/13/1994,0.06,0,0,46,39,42.5,
USC00049122,"UKIAH, CA US",12/12/1994,0.28,0,0,45,40,42.5,
USC00049122,"UKIAH, CA US",12/11/1994,0.45,0,0,45,37,41,
USC00049122,"UKIAH, CA US",12/10/1994,0.01,0,0,41,29,35,
USC00049122,"UKIAH, CA US",12/9/1994,0,0,0,52,26,39,
USC00049122,"UKIAH, CA US",12/8/1994,0,0,0,51,27,39,
USC00049122,"UKIAH, CA US",12/7/1994,0.02,0,0,50,33,41.5,
USC00049122,"UKIAH, CA US",12/6/1994,0.25,0,0,47,38,42.5,
USC00049122,"UKIAH, CA US",12/5/1994,0,0,0,42,28,35,
USC00049122,"UKIAH, CA US",12/4/1994,0.02,0,0,48,33,40.5,
USC00049122,"UKIAH, CA US",12/3/1994,1.69,0,0,50,44,47,
USC00049122,"UKIAH, CA US",12/2/1994,0,0,0,52,44,48,
USC00049122,"UKIAH, CA US",12/1/1994,0.05,0,0,53,40,46.5,
USC00049122,"UKIAH, CA US",11/30/1994,0,0,0,64,35,49.5,
USC00049122,"UKIAH, CA US",11/29/1994,0,0,0,56,32,44,
USC00049122,"UKIAH, CA US",11/28/1994,0,0,0,52,40,46,
USC00049122,"UKIAH, CA US",11/27/1994,0.35,0,0,46,39,42.5,
USC00049122,"UKIAH, CA US",11/26/1994,0.16,0,0,48,31,39.5,
USC00049122,"UKIAH, CA US",11/25/1994,1.36,0,0,50,39,44.5,
USC00049122,"UKIAH, CA US",11/24/1994,0.18,0,0,55,42,48.5,
USC00049122,"UKIAH, CA US",11/23/1994,0,0,0,58,27,42.5,
USC00049122,"UKIAH, CA US",11/22/1994,0,0,0,56,28,42,
USC00049122,"UKIAH, CA US",11/21/1994,0,0,0,53,39,46,
USC00049122,"UKIAH, CA US",11/20/1994,0.02,0,0,51,39,45,
USC00049122,"UKIAH, CA US",11/19/1994,0,0,0,56,27,41.5,
USC00049122,"UKIAH, CA US",11/18/1994,0,0,0,53,29,41,
USC00049122,"UKIAH, CA US",11/17/1994,0.32,0,0,51,45,48,
USC00049122,"UKIAH, CA US",11/16/1994,0.07,0,0,52,33,42.5,
USC00049122,"UKIAH, CA US",11/15/1994,0.73,0,0,51,43,47,
USC00049122,"UKIAH, CA US",11/14/1994,0,0,0,60,29,44.5,
USC00049122,"UKIAH, CA US",11/13/1994,0,0,0,57,29,43,
USC00049122,"UKIAH, CA US",11/12/1994,0.02,0,0,58,41,49.5,
USC00049122,"UKIAH, CA US",11/11/1994,0,0,0,55,35,45,
USC00049122,"UKIAH, CA US",11/10/1994,0.03,0,0,55,39,47,
USC00049122,"UKIAH, CA US",11/9/1994,1.75,0,0,54,47,50.5,
USC00049122,"UKIAH, CA US",11/8/1994,0,0,0,59,33,46,
USC00049122,"UKIAH, CA US",11/7/1994,0,0,0,59,40,49.5,
USC00049122,"UKIAH, CA US",11/6/1994,0.51,0,0,53,44,48.5,
USC00049122,"UKIAH, CA US",11/5/1994,1.08,0,0,50,44,47,
USC00049122,"UKIAH, CA US",11/4/1994,0.1,0,0,53,38,45.5,
USC00049122,"UKIAH, CA US",11/3/1994,0,0,0,59,30,44.5,
USC00049122,"UKIAH, CA US",11/2/1994,0,0,0,68,50,59,
USC00049122,"UKIAH, CA US",11/1/1994,0.1,0,0,68,47,57.5,
USC00049122,"UKIAH, CA US",10/31/1994,0,0,0,76,39,57.5,
USC00049122,"UKIAH, CA US",10/30/1994,0,0,0,69,35,52,
USC00049122,"UKIAH, CA US",10/29/1994,0,0,0,64,51,57.5,
USC00049122,"UKIAH, CA US",10/28/1994,0,0,0,67,53,60,
USC00049122,"UKIAH, CA US",10/27/1994,0,0,0,73,51,62,
USC00049122,"UKIAH, CA US",10/26/1994,0,0,0,70,47,58.5,
USC00049122,"UKIAH, CA US",10/25/1994,0,0,0,67,43,55,
USC00049122,"UKIAH, CA US",10/24/1994,0,0,0,76,44,60,
USC00049122,"UKIAH, CA US",10/23/1994,0,0,0,80,52,66,
USC00049122,"UKIAH, CA US",10/22/1994,0,0,0,79,42,60.5,
USC00049122,"UKIAH, CA US",10/21/1994,0,0,0,78,41,59.5,
USC00049122,"UKIAH, CA US",10/20/1994,0,0,0,75,40,57.5,
USC00049122,"UKIAH, CA US",10/18/1994,0,0,0,76,39,57.5,
USC00049122,"UKIAH, CA US",10/17/1994,0,0,0,74,40,57,
USC00049122,"UKIAH, CA US",10/16/1994,0,0,0,72,39,55.5,
USC00049122,"UKIAH, CA US",10/15/1994,0,0,0,86,47,66.5,
USC00049122,"UKIAH, CA US",10/14/1994,0,0,0,70,40,55,
USC00049122,"UKIAH, CA US",10/13/1994,0,0,0,73,42,57.5,
USC00049122,"UKIAH, CA US",10/12/1994,0,0,0,65,46,55.5,
USC00049122,"UKIAH, CA US",10/11/1994,0,0,0,75,43,59,
USC00049122,"UKIAH, CA US",10/10/1994,0,0,0,74,46,60,
USC00049122,"UKIAH, CA US",10/8/1994,0,0,0,85,45,65,
USC00049122,"UKIAH, CA US",10/7/1994,0,0,0,83,44,63.5,
USC00049122,"UKIAH, CA US",10/6/1994,0,0,0,76,42,59,
USC00049122,"UKIAH, CA US",10/5/1994,0,0,0,72,44,58,
USC00049122,"UKIAH, CA US",10/4/1994,0.37,0,0,61,48,54.5,
USC00049122,"UKIAH, CA US",10/3/1994,0,0,0,83,49,66,
USC00049122,"UKIAH, CA US",10/2/1994,0,0,0,90,51,70.5,
USC00049122,"UKIAH, CA US",10/1/1994,0,0,0,87,52,69.5,
USC00049122,"UKIAH, CA US",9/30/1994,0,0,0,83,49,66,
USC00049122,"UKIAH, CA US",9/29/1994,0,0,0,75,50,62.5,
USC00049122,"UKIAH, CA US",9/28/1994,0,0,0,78,58,68,
USC00049122,"UKIAH, CA US",9/27/1994,0,0,0,86,54,70,
USC00049122,"UKIAH, CA US",9/26/1994,0,0,0,96,54,75,
USC00049122,"UKIAH, CA US",9/25/1994,0,0,0,89,54,71.5,
USC00049122,"UKIAH, CA US",9/24/1994,0,0,0,86,58,72,
USC00049122,"UKIAH, CA US",9/23/1994,0,0,0,84,55,69.5,
USC00049122,"UKIAH, CA US",9/22/1994,0,0,0,92,53,72.5,
USC00049122,"UKIAH, CA US",9/21/1994,0,0,0,100,54,77,
USC00049122,"UKIAH, CA US",9/20/1994,0,0,0,98,54,76,
USC00049122,"UKIAH, CA US",9/19/1994,0,0,0,99,54,76.5,
USC00049122,"UKIAH, CA US",9/18/1994,0,0,0,93,50,71.5,
USC00049122,"UKIAH, CA US",9/17/1994,0,0,0,90,52,71,
USC00049122,"UKIAH, CA US",9/16/1994,0,0,0,95,53,74,
USC00049122,"UKIAH, CA US",9/15/1994,0,0,0,95,52,73.5,
USC00049122,"UKIAH, CA US",9/14/1994,0,0,0,87,48,67.5,
USC00049122,"UKIAH, CA US",9/13/1994,0,0,0,82,47,64.5,
USC00049122,"UKIAH, CA US",9/12/1994,0,0,0,78,47,62.5,
USC00049122,"UKIAH, CA US",9/11/1994,0,0,0,73,47,60,
USC00049122,"UKIAH, CA US",9/10/1994,0,0,0,74,49,61.5,
USC00049122,"UKIAH, CA US",9/9/1994,0,0,0,75,50,62.5,
USC00049122,"UKIAH, CA US",9/8/1994,0,0,0,77,51,64,
USC00049122,"UKIAH, CA US",9/7/1994,0,0,0,88,50,69,
USC00049122,"UKIAH, CA US",9/6/1994,0,0,0,93,53,73,
USC00049122,"UKIAH, CA US",9/5/1994,0,0,0,92,53,72.5,
USC00049122,"UKIAH, CA US",9/4/1994,0,0,0,93,53,73,
USC00049122,"UKIAH, CA US",9/3/1994,0,0,0,82,51,66.5,
USC00049122,"UKIAH, CA US",9/2/1994,0,0,0,83,52,67.5,
USC00049122,"UKIAH, CA US",9/1/1994,0,0,0,83,53,68,
USC00049122,"UKIAH, CA US",8/31/1994,0,0,0,84,54,69,
USC00049122,"UKIAH, CA US",8/30/1994,0,0,0,91,54,72.5,
USC00049122,"UKIAH, CA US",8/29/1994,0,0,0,88,51,69.5,
USC00049122,"UKIAH, CA US",8/28/1994,0,0,0,80,49,64.5,
USC00049122,"UKIAH, CA US",8/27/1994,0,0,0,87,49,68,
USC00049122,"UKIAH, CA US",8/26/1994,0,0,0,85,49,67,
USC00049122,"UKIAH, CA US",8/25/1994,0,0,0,91,50,70.5,
USC00049122,"UKIAH, CA US",8/24/1994,0,0,0,91,52,71.5,
USC00049122,"UKIAH, CA US",8/23/1994,0,0,0,90,53,71.5,
USC00049122,"UKIAH, CA US",8/22/1994,0,0,0,88,50,69,
USC00049122,"UKIAH, CA US",8/21/1994,0,0,0,81,55,68,
USC00049122,"UKIAH, CA US",8/20/1994,0,0,0,85,54,69.5,
USC00049122,"UKIAH, CA US",8/19/1994,0,0,0,85,55,70,
USC00049122,"UKIAH, CA US",8/18/1994,0,0,0,92,57,74.5,
USC00049122,"UKIAH, CA US",8/17/1994,0,0,0,97,56,76.5,
USC00049122,"UKIAH, CA US",8/16/1994,0,0,0,92,57,74.5,
USC00049122,"UKIAH, CA US",8/15/1994,0,0,0,94,54,74,
USC00049122,"UKIAH, CA US",8/14/1994,0,0,0,94,52,73,
USC00049122,"UKIAH, CA US",8/13/1994,0,0,0,94,51,72.5,
USC00049122,"UKIAH, CA US",8/12/1994,0,0,0,89,52,70.5,
USC00049122,"UKIAH, CA US",8/11/1994,0,0,0,93,48,70.5,
USC00049122,"UKIAH, CA US",8/10/1994,0,0,0,88,50,69,
USC00049122,"UKIAH, CA US",8/9/1994,0,0,0,89,51,70,
USC00049122,"UKIAH, CA US",8/8/1994,0,0,0,81,55,68,
USC00049122,"UKIAH, CA US",8/7/1994,0,0,0,91,58,74.5,
USC00049122,"UKIAH, CA US",8/6/1994,0,0,0,97,53,75,
USC00049122,"UKIAH, CA US",8/5/1994,0,0,0,90,53,71.5,
USC00049122,"UKIAH, CA US",8/4/1994,0,0,0,87,54,70.5,
USC00049122,"UKIAH, CA US",8/3/1994,0,0,0,87,54,70.5,
USC00049122,"UKIAH, CA US",8/2/1994,0,0,0,86,52,69,
USC00049122,"UKIAH, CA US",8/1/1994,0,0,0,93,54,73.5,
USC00049122,"UKIAH, CA US",7/31/1994,0,0,0,93,54,73.5,
USC00049122,"UKIAH, CA US",7/30/1994,0,0,0,93,58,75.5,
USC00049122,"UKIAH, CA US",7/29/1994,0,0,0,89,59,74,
USC00049122,"UKIAH, CA US",7/28/1994,0,0,0,92,58,75,
USC00049122,"UKIAH, CA US",7/27/1994,0,0,0,94,57,75.5,
USC00049122,"UKIAH, CA US",7/26/1994,0,0,0,98,55,76.5,
USC00049122,"UKIAH, CA US",7/25/1994,0,0,0,92,55,73.5,
USC00049122,"UKIAH, CA US",7/24/1994,0,0,0,82,55,68.5,
USC00049122,"UKIAH, CA US",7/23/1994,0,0,0,80,56,68,
USC00049122,"UKIAH, CA US",7/22/1994,0.02,0,0,89,57,73,
USC00049122,"UKIAH, CA US",7/21/1994,0,0,0,86,67,76.5,
USC00049122,"UKIAH, CA US",7/20/1994,0,0,0,87,55,71,
USC00049122,"UKIAH, CA US",7/19/1994,0,0,0,94,53,73.5,
USC00049122,"UKIAH, CA US",7/18/1994,0,0,0,94,53,73.5,
USC00049122,"UKIAH, CA US",7/17/1994,0,0,0,98,58,78,
USC00049122,"UKIAH, CA US",7/16/1994,0,0,0,94,54,74,
USC00049122,"UKIAH, CA US",7/15/1994,0,0,0,99,62,80.5,
USC00049122,"UKIAH, CA US",7/14/1994,0,0,0,97,60,78.5,
USC00049122,"UKIAH, CA US",7/13/1994,0,0,0,95,58,76.5,
USC00049122,"UKIAH, CA US",7/12/1994,0,0,0,97,57,77,
USC00049122,"UKIAH, CA US",7/11/1994,0,0,0,99,58,78.5,
USC00049122,"UKIAH, CA US",7/10/1994,0,0,0,99,58,78.5,
USC00049122,"UKIAH, CA US",7/9/1994,0,0,0,98,57,77.5,
USC00049122,"UKIAH, CA US",7/8/1994,0,0,0,100,58,79,
USC00049122,"UKIAH, CA US",7/7/1994,0,0,0,98,57,77.5,
USC00049122,"UKIAH, CA US",7/6/1994,0,0,0,95,56,75.5,
USC00049122,"UKIAH, CA US",7/5/1994,0,0,0,90,54,72,
USC00049122,"UKIAH, CA US",7/4/1994,0,0,0,89,54,71.5,
USC00049122,"UKIAH, CA US",7/3/1994,0,0,0,89,58,73.5,
USC00049122,"UKIAH, CA US",7/2/1994,0,0,0,85,57,71,
USC00049122,"UKIAH, CA US",7/1/1994,0,0,0,88,55,71.5,
USC00049122,"UKIAH, CA US",6/30/1994,0,0,0,88,56,72,
USC00049122,"UKIAH, CA US",6/29/1994,0,0,0,95,54,74.5,
USC00049122,"UKIAH, CA US",6/28/1994,0,0,0,93,55,74,
USC00049122,"UKIAH, CA US",6/27/1994,0,0,0,97,49,73,
USC00049122,"UKIAH, CA US",6/26/1994,0,0,0,90,50,70,
USC00049122,"UKIAH, CA US",6/25/1994,0,0,0,83,55,69,
USC00049122,"UKIAH, CA US",6/24/1994,0,0,0,83,50,66.5,
USC00049122,"UKIAH, CA US",6/23/1994,0,0,0,82,48,65,
USC00049122,"UKIAH, CA US",6/22/1994,0,0,0,87,52,69.5,
USC00049122,"UKIAH, CA US",6/21/1994,0,0,0,87,52,69.5,
USC00049122,"UKIAH, CA US",6/20/1994,0,0,0,87,51,69,
USC00049122,"UKIAH, CA US",6/19/1994,0,0,0,87,51,69,
USC00049122,"UKIAH, CA US",6/18/1994,0,0,0,83,47,65,
USC00049122,"UKIAH, CA US",6/17/1994,0,0,0,75,47,61,
USC00049122,"UKIAH, CA US",6/16/1994,0,0,0,72,47,59.5,
USC00049122,"UKIAH, CA US",6/15/1994,0,0,0,68,49,58.5,
USC00049122,"UKIAH, CA US",6/14/1994,0,0,0,74,50,62,
USC00049122,"UKIAH, CA US",6/13/1994,0,0,0,72,47,59.5,
USC00049122,"UKIAH, CA US",6/12/1994,0,0,0,83,57,70,
USC00049122,"UKIAH, CA US",6/11/1994,0,0,0,100,59,79.5,
USC00049122,"UKIAH, CA US",6/10/1994,0,0,0,100,59,79.5,
USC00049122,"UKIAH, CA US",6/9/1994,0,0,0,95,53,74,
USC00049122,"UKIAH, CA US",6/8/1994,0,0,0,84,46,65,
USC00049122,"UKIAH, CA US",6/7/1994,0,0,0,73,46,59.5,
USC00049122,"UKIAH, CA US",6/6/1994,0,0,0,67,48,57.5,
USC00049122,"UKIAH, CA US",6/5/1994,0,0,0,70,52,61,
USC00049122,"UKIAH, CA US",6/4/1994,0,0,0,77,49,63,
USC00049122,"UKIAH, CA US",6/3/1994,0,0,0,79,46,62.5,
USC00049122,"UKIAH, CA US",6/2/1994,0,0,0,80,50,65,
USC00049122,"UKIAH, CA US",6/1/1994,0,0,0,79,51,65,
USC00049122,"UKIAH, CA US",5/31/1994,0,0,0,76,54,65,
USC00049122,"UKIAH, CA US",5/30/1994,0,0,0,92,51,71.5,
USC00049122,"UKIAH, CA US",5/29/1994,0,0,0,80,49,64.5,
USC00049122,"UKIAH, CA US",5/28/1994,0,0,0,78,48,63,
USC00049122,"UKIAH, CA US",5/27/1994,0,0,0,80,49,64.5,
USC00049122,"UKIAH, CA US",5/26/1994,0,0,0,70,52,61,
USC00049122,"UKIAH, CA US",5/25/1994,0,0,0,80,50,65,
USC00049122,"UKIAH, CA US",5/24/1994,0,0,0,89,50,69.5,
USC00049122,"UKIAH, CA US",5/23/1994,0,0,0,83,47,65,
